Date,Open,High,Low,Close,Currency
2013-07-04,2.2682,2.2729,2.2475,2.2475,BRL
2013-07-05,2.2478,2.2703,2.2438,2.2515,BRL
2013-07-08,2.2526,2.2653,2.2445,2.2639,BRL
2013-07-09,2.2644,2.2653,2.2571,2.2561,BRL
2013-07-10,2.2546,2.2809,2.2546,2.2637,BRL
2013-07-11,2.2644,2.2729,2.2497,2.2535,BRL
2013-07-12,2.255,2.2718,2.2534,2.2671,BRL
2013-07-15,2.2695,2.2727,2.2186,2.2185,BRL
2013-07-16,2.22,2.2589,2.2068,2.2528,BRL
2013-07-17,2.2523,2.2645,2.2206,2.2251,BRL
2013-07-18,2.2255,2.2427,2.2149,2.2262,BRL
2013-07-19,2.2249,2.2491,2.2158,2.2464,BRL
2013-07-22,2.2468,2.2492,2.2291,2.232,BRL
2013-07-23,2.2331,2.2406,2.2107,2.2127,BRL
2013-07-24,2.2131,2.2579,2.213,2.2501,BRL
2013-07-25,2.2507,2.2655,2.2348,2.2425,BRL
2013-07-26,2.2435,2.258,2.2397,2.2565,BRL
2013-07-29,2.2522,2.2712,2.2522,2.2685,BRL
2013-07-30,2.2698,2.2844,2.2642,2.2825,BRL
2013-07-31,2.2823,2.3031,2.2741,2.2764,BRL
2013-08-01,2.2764,2.306,2.2691,2.3035,BRL
2013-08-02,2.3048,2.3135,2.2765,2.2868,BRL
2013-08-05,2.2891,2.3072,2.2855,2.3055,BRL
2013-08-06,2.3058,2.3086,2.2873,2.2985,BRL
2013-08-07,2.2992,2.3164,2.2926,2.3136,BRL
2013-08-08,2.3139,2.3143,2.2738,2.2834,BRL
2013-08-09,2.2846,2.2848,2.2633,2.2714,BRL
2013-08-12,2.2685,2.2907,2.2628,2.2865,BRL
2013-08-13,2.2876,2.3175,2.2858,2.3136,BRL
2013-08-14,2.3145,2.3281,2.3038,2.3241,BRL
2013-08-15,2.3246,2.3518,2.3135,2.3401,BRL
2013-08-16,2.3407,2.3985,2.34,2.3923,BRL
2013-08-19,2.3926,2.4283,2.3844,2.4123,BRL
2013-08-20,2.4128,2.4131,2.3836,2.3933,BRL
2013-08-21,2.3936,2.4554,2.3925,2.452,BRL
2013-08-22,2.4524,2.4549,2.4177,2.434,BRL
2013-08-23,2.4337,2.4363,2.3461,2.3483,BRL
2013-08-26,2.3489,2.3964,2.3482,2.3789,BRL
2013-08-27,2.379,2.4185,2.3612,2.3712,BRL
2013-08-28,2.3699,2.391,2.3204,2.343,BRL
2013-08-29,2.3468,2.3823,2.334,2.359,BRL
2013-08-30,2.3594,2.3973,2.3469,2.3859,BRL
2013-09-02,2.3826,2.3861,2.3548,2.3774,BRL
2013-09-03,2.3775,2.4043,2.3526,2.3582,BRL
2013-09-04,2.3587,2.3656,2.3415,2.3597,BRL
2013-09-05,2.3597,2.3748,2.3152,2.3243,BRL
2013-09-06,2.3252,2.3257,2.2805,2.3065,BRL
2013-09-09,2.2981,2.3074,2.2719,2.276,BRL
2013-09-10,2.2768,2.2947,2.2594,2.2833,BRL
2013-09-11,2.2838,2.3078,2.2646,2.276,BRL
2013-09-12,2.2768,2.2896,2.2689,2.274,BRL
2013-09-13,2.2748,2.2874,2.2685,2.2793,BRL
2013-09-16,2.2503,2.2855,2.248,2.2839,BRL
2013-09-17,2.284,2.2858,2.2523,2.2555,BRL
2013-09-18,2.2548,2.259,2.183,2.1855,BRL
2013-09-19,2.184,2.2167,2.1792,2.2021,BRL
2013-09-20,2.2026,2.222,2.1905,2.2097,BRL
2013-09-23,2.2102,2.2165,2.1948,2.198,BRL
2013-09-24,2.1985,2.2131,2.1874,2.2005,BRL
2013-09-25,2.1991,2.2351,2.1976,2.2321,BRL
2013-09-26,2.2324,2.2492,2.2151,2.2451,BRL
2013-09-27,2.2459,2.265,2.244,2.2515,BRL
2013-09-30,2.2566,2.26,2.2097,2.2156,BRL
2013-10-01,2.2163,2.2306,2.1965,2.2149,BRL
2013-10-02,2.216,2.2245,2.1911,2.1906,BRL
2013-10-03,2.1913,2.214,2.1909,2.206,BRL
2013-10-04,2.2076,2.2133,2.1979,2.2114,BRL
2013-10-07,2.2071,2.2208,2.2012,2.2044,BRL
2013-10-08,2.2047,2.2119,2.1946,2.2109,BRL
2013-10-09,2.2112,2.215,2.1995,2.2065,BRL
2013-10-10,2.2068,2.2076,2.1685,2.1796,BRL
2013-10-11,2.1801,2.188,2.1725,2.173,BRL
2013-10-14,2.179,2.1946,2.164,2.1813,BRL
2013-10-15,2.1818,2.191,2.1759,2.1769,BRL
2013-10-16,2.1778,2.1853,2.1546,2.18,BRL
2013-10-17,2.1803,2.1821,2.1508,2.152,BRL
2013-10-18,2.1524,2.1794,2.1467,2.1685,BRL
2013-10-21,2.1689,2.1829,2.1663,2.173,BRL
2013-10-22,2.1735,2.1901,2.1641,2.172,BRL
2013-10-23,2.1725,2.1914,2.1723,2.1878,BRL
2013-10-24,2.1913,2.2092,2.1909,2.203,BRL
2013-10-25,2.2035,2.2045,2.18,2.187,BRL
2013-10-28,2.189,2.189,2.1782,2.1795,BRL
2013-10-29,2.1805,2.1859,2.1742,2.184,BRL
2013-10-30,2.185,2.1974,2.1801,2.1835,BRL
2013-10-31,2.184,2.2413,2.1839,2.239,BRL
2013-11-01,2.235,2.2633,2.235,2.2564,BRL
2013-11-04,2.2542,2.255,2.2368,2.2451,BRL
2013-11-05,2.2466,2.2948,2.2439,2.282,BRL
2013-11-06,2.2823,2.2977,2.269,2.2845,BRL
2013-11-07,2.2881,2.3137,2.2703,2.305,BRL
2013-11-08,2.3057,2.3448,2.2945,2.3135,BRL
2013-11-11,2.314,2.3438,2.3024,2.33,BRL
2013-11-12,2.3309,2.349,2.323,2.333,BRL
2013-11-13,2.3331,2.3398,2.3196,2.3325,BRL
2013-11-14,2.3343,2.3393,2.3128,2.313,BRL
2013-11-15,2.3141,2.319,2.3128,2.3187,BRL
2013-11-18,2.319,2.319,2.262,2.2625,BRL
2013-11-19,2.2638,2.2798,2.2503,2.2705,BRL
2013-11-20,2.2713,2.2736,2.2693,2.271,BRL
2013-11-21,2.2703,2.3175,2.2703,2.3055,BRL
2013-11-22,2.3056,2.3171,2.2763,2.278,BRL
2013-11-25,2.2815,2.297,2.2777,2.2835,BRL
2013-11-26,2.2838,2.3081,2.2838,2.2964,BRL
2013-11-27,2.2946,2.3319,2.2937,2.329,BRL
2013-11-28,2.33,2.3438,2.3122,2.3173,BRL
2013-11-29,2.3181,2.341,2.3102,2.3355,BRL
2013-12-02,2.3362,2.3591,2.3326,2.3557,BRL
2013-12-03,2.3541,2.3798,2.3488,2.3756,BRL
2013-12-04,2.3758,2.3925,2.3629,2.3912,BRL
2013-12-05,2.3911,2.396,2.3527,2.3609,BRL
2013-12-06,2.3571,2.375,2.3213,2.3255,BRL
2013-12-09,2.331,2.3323,2.3151,2.3195,BRL
2013-12-10,2.3181,2.3198,2.3044,2.3087,BRL
2013-12-11,2.3066,2.3442,2.3066,2.341,BRL
2013-12-12,2.3415,2.3515,2.3245,2.332,BRL
2013-12-13,2.3351,2.3406,2.3265,2.3295,BRL
2013-12-16,2.3325,2.3355,2.3088,2.3276,BRL
2013-12-17,2.3306,2.331,2.3143,2.3191,BRL
2013-12-18,2.3196,2.3636,2.3152,2.326,BRL
2013-12-19,2.3318,2.3621,2.3313,2.353,BRL
2013-12-20,2.3568,2.3896,2.3568,2.3874,BRL
2013-12-23,2.3877,2.3883,2.3569,2.3568,BRL
2013-12-24,2.3571,2.3575,2.357,2.3568,BRL
2013-12-25,2.357,2.3571,2.357,2.3568,BRL
2013-12-26,2.3571,2.3648,2.3459,2.351,BRL
2013-12-27,2.3591,2.3591,2.3349,2.3382,BRL
2013-12-30,2.3385,2.3655,2.3261,2.3619,BRL
2013-12-31,2.3621,2.3621,2.3621,2.3618,BRL
2014-01-01,2.3618,2.3618,2.3618,2.3618,BRL
2014-01-02,2.3781,2.4099,2.3774,2.3874,BRL
2014-01-03,2.3791,2.3892,2.3682,2.376,BRL
2014-01-06,2.3811,2.3859,2.3709,2.3759,BRL
2014-01-07,2.3806,2.3806,2.3553,2.372,BRL
2014-01-08,2.3726,2.4005,2.3678,2.3964,BRL
2014-01-09,2.3951,2.404,2.3893,2.3902,BRL
2014-01-10,2.3906,2.3976,2.3569,2.3582,BRL
2014-01-13,2.3616,2.3629,2.3387,2.3595,BRL
2014-01-14,2.3574,2.3684,2.3481,2.3501,BRL
2014-01-15,2.3501,2.3609,2.3403,2.3603,BRL
2014-01-16,2.3601,2.3782,2.3445,2.3633,BRL
2014-01-17,2.3617,2.3661,2.3393,2.3423,BRL
2014-01-20,2.3428,2.3445,2.3276,2.344,BRL
2014-01-21,2.3436,2.3684,2.341,2.3573,BRL
2014-01-22,2.3606,2.3769,2.3538,2.3723,BRL
2014-01-23,2.3726,2.4059,2.3681,2.3956,BRL
2014-01-24,2.4001,2.4329,2.3937,2.3977,BRL
2014-01-27,2.401,2.4292,2.3903,2.4205,BRL
2014-01-28,2.4236,2.4305,2.4037,2.4258,BRL
2014-01-29,2.4226,2.4508,2.4226,2.4347,BRL
2014-01-30,2.4371,2.4442,2.408,2.4113,BRL
2014-01-31,2.4086,2.4377,2.3909,2.4122,BRL
2014-02-03,2.4127,2.4406,2.4001,2.4397,BRL
2014-02-04,2.4307,2.4384,2.405,2.4053,BRL
2014-02-05,2.4094,2.42,2.3925,2.3981,BRL
2014-02-06,2.3986,2.4139,2.3773,2.382,BRL
2014-02-07,2.3815,2.394,2.3696,2.3797,BRL
2014-02-10,2.3812,2.4114,2.3806,2.408,BRL
2014-02-11,2.4096,2.4186,2.3955,2.4,BRL
2014-02-12,2.4002,2.4273,2.3974,2.425,BRL
2014-02-13,2.4261,2.4341,2.3924,2.3933,BRL
2014-02-14,2.3946,2.3995,2.3789,2.3888,BRL
2014-02-17,2.3856,2.393,2.3779,2.389,BRL
2014-02-18,2.3886,2.4018,2.3841,2.395,BRL
2014-02-19,2.396,2.4126,2.3846,2.3937,BRL
2014-02-20,2.3976,2.3976,2.3631,2.3701,BRL
2014-02-21,2.3691,2.3781,2.3417,2.3453,BRL
2014-02-24,2.3471,2.3536,2.327,2.339,BRL
2014-02-25,2.3411,2.3454,2.3278,2.3408,BRL
2014-02-26,2.3422,2.3575,2.3338,2.3495,BRL
2014-02-27,2.351,2.357,2.3182,2.3217,BRL
2014-02-28,2.3186,2.3476,2.3183,2.3381,BRL
2014-03-03,2.3384,2.3442,2.3384,2.3438,BRL
2014-03-04,2.3431,2.3438,2.3412,2.3406,BRL
2014-03-05,2.341,2.341,2.3143,2.3178,BRL
2014-03-06,2.3171,2.3249,2.2998,2.3225,BRL
2014-03-07,2.3235,2.3503,2.3221,2.3403,BRL
2014-03-10,2.3455,2.3566,2.3263,2.3491,BRL
2014-03-11,2.3496,2.3687,2.3378,2.3639,BRL
2014-03-12,2.3638,2.3741,2.3526,2.3523,BRL
2014-03-13,2.3553,2.3678,2.3375,2.3636,BRL
2014-03-14,2.3641,2.3766,2.3457,2.346,BRL
2014-03-17,2.3469,2.3573,2.3421,2.3485,BRL
2014-03-18,2.3491,2.3605,2.3331,2.334,BRL
2014-03-19,2.3351,2.3541,2.3247,2.3473,BRL
2014-03-20,2.3478,2.3575,2.32,2.3269,BRL
2014-03-21,2.3281,2.3328,2.315,2.3237,BRL
2014-03-24,2.3236,2.3343,2.3133,2.322,BRL
2014-03-25,2.3235,2.3316,2.2985,2.3108,BRL
2014-03-26,2.3115,2.3202,2.2923,2.3037,BRL
2014-03-27,2.3033,2.3087,2.257,2.2583,BRL
2014-03-28,2.2592,2.2709,2.2478,2.2609,BRL
2014-03-31,2.2634,2.2755,2.2491,2.2714,BRL
2014-04-01,2.2721,2.2761,2.2525,2.2603,BRL
2014-04-02,2.2614,2.2768,2.2591,2.2685,BRL
2014-04-03,2.2685,2.2889,2.2685,2.2788,BRL
2014-04-04,2.2793,2.2795,2.2346,2.2354,BRL
2014-04-07,2.2363,2.2489,2.2119,2.2184,BRL
2014-04-08,2.2193,2.2195,2.1927,2.2009,BRL
2014-04-09,2.2015,2.2195,2.1857,2.1854,BRL
2014-04-10,2.1863,2.2072,2.1814,2.206,BRL
2014-04-11,2.2069,2.2236,2.1969,2.2172,BRL
2014-04-14,2.2183,2.2226,2.2057,2.213,BRL
2014-04-15,2.2143,2.2405,2.2121,2.2324,BRL
2014-04-16,2.2327,2.246,2.2234,2.243,BRL
2014-04-17,2.2439,2.256,2.2325,2.2373,BRL
2014-04-18,2.2378,2.2415,2.235,2.237,BRL
2014-04-21,2.237,2.237,2.237,2.236,BRL
2014-04-22,2.236,2.2504,2.2342,2.2372,BRL
2014-04-23,2.2383,2.2487,2.2204,2.2205,BRL
2014-04-24,2.2216,2.2286,2.2116,2.213,BRL
2014-04-25,2.2138,2.247,2.2116,2.2435,BRL
2014-04-28,2.2421,2.2459,2.2205,2.223,BRL
2014-04-29,2.223,2.2368,2.2058,2.2356,BRL
2014-04-30,2.2363,2.2583,2.2267,2.232,BRL
2014-05-01,2.2338,2.234,2.2332,2.233,BRL
2014-05-02,2.2319,2.2443,2.2132,2.2197,BRL
2014-05-05,2.2297,2.2494,2.2201,2.2429,BRL
2014-05-06,2.2445,2.245,2.2211,2.2289,BRL
2014-05-07,2.2298,2.235,2.2137,2.216,BRL
2014-05-08,2.2158,2.2195,2.1997,2.214,BRL
2014-05-09,2.217,2.2249,2.2099,2.2123,BRL
2014-05-12,2.2184,2.221,2.2085,2.2135,BRL
2014-05-13,2.2146,2.2196,2.2045,2.2143,BRL
2014-05-14,2.2145,2.2206,2.2008,2.2015,BRL
2014-05-15,2.2025,2.2283,2.2025,2.2201,BRL
2014-05-16,2.2187,2.2207,2.2068,2.2138,BRL
2014-05-19,2.2155,2.2183,2.2023,2.2055,BRL
2014-05-20,2.2058,2.2211,2.2058,2.2155,BRL
2014-05-21,2.2138,2.2168,2.2047,2.2065,BRL
2014-05-22,2.2075,2.2207,2.1997,2.2148,BRL
2014-05-23,2.2155,2.2266,2.2112,2.2226,BRL
2014-05-26,2.2223,2.2274,2.2162,2.2236,BRL
2014-05-27,2.2241,2.245,2.2219,2.237,BRL
2014-05-28,2.2382,2.2475,2.2312,2.2321,BRL
2014-05-29,2.232,2.2358,2.2156,2.2245,BRL
2014-05-30,2.2248,2.2472,2.2225,2.2403,BRL
2014-06-02,2.2415,2.2778,2.2413,2.2765,BRL
2014-06-03,2.2773,2.2827,2.2563,2.2795,BRL
2014-06-04,2.28,2.2918,2.2681,2.2776,BRL
2014-06-05,2.2781,2.2814,2.2589,2.2616,BRL
2014-06-06,2.262,2.2621,2.2386,2.2465,BRL
2014-06-09,2.2458,2.2463,2.2228,2.227,BRL
2014-06-10,2.2287,2.2352,2.2217,2.2215,BRL
2014-06-11,2.2218,2.2367,2.2216,2.2325,BRL
2014-06-12,2.2329,2.2339,2.2295,2.2295,BRL
2014-06-13,2.23,2.2417,2.223,2.2237,BRL
2014-06-16,2.2238,2.2387,2.2238,2.2333,BRL
2014-06-17,2.2348,2.2642,2.2303,2.2617,BRL
2014-06-18,2.2618,2.2619,2.2266,2.227,BRL
2014-06-19,2.2263,2.2263,2.2225,2.222,BRL
2014-06-20,2.2225,2.2428,2.2225,2.2285,BRL
2014-06-23,2.2298,2.2348,2.2159,2.2175,BRL
2014-06-24,2.218,2.2272,2.2138,2.2242,BRL
2014-06-25,2.2251,2.2253,2.1996,2.2076,BRL
2014-06-26,2.2078,2.2136,2.1925,2.1964,BRL
2014-06-27,2.1969,2.2075,2.1869,2.1934,BRL
2014-06-30,2.1937,2.2149,2.1937,2.2137,BRL
2014-07-01,2.2146,2.2205,2.1988,2.2013,BRL
2014-07-02,2.202,2.2267,2.2003,2.2245,BRL
2014-07-03,2.2255,2.2455,2.2095,2.2098,BRL
2014-07-04,2.2121,2.2171,2.2098,2.213,BRL
2014-07-07,2.2133,2.2268,2.2092,2.2237,BRL
2014-07-08,2.2253,2.2286,2.2077,2.212,BRL
2014-07-09,2.2123,2.2123,2.2123,2.212,BRL
2014-07-10,2.2099,2.2273,2.2099,2.2191,BRL
2014-07-11,2.2192,2.2271,2.218,2.2205,BRL
2014-07-14,2.2209,2.2228,2.21,2.2104,BRL
2014-07-15,2.2103,2.2273,2.2097,2.2196,BRL
2014-07-16,2.2193,2.2289,2.2128,2.2236,BRL
2014-07-17,2.2238,2.2606,2.2223,2.2575,BRL
2014-07-18,2.2583,2.2588,2.224,2.2245,BRL
2014-07-21,2.2255,2.2309,2.218,2.219,BRL
2014-07-22,2.2215,2.2258,2.2068,2.2129,BRL
2014-07-23,2.2123,2.2234,2.2112,2.2175,BRL
2014-07-24,2.2187,2.2232,2.2123,2.222,BRL
2014-07-25,2.2229,2.2332,2.2183,2.2285,BRL
2014-07-28,2.2303,2.2358,2.2219,2.222,BRL
2014-07-29,2.2232,2.2327,2.2223,2.2303,BRL
2014-07-30,2.2305,2.2604,2.2303,2.2452,BRL
2014-07-31,2.2469,2.2751,2.2469,2.2634,BRL
2014-08-01,2.2635,2.2849,2.2505,2.2572,BRL
2014-08-04,2.2609,2.2663,2.2474,2.258,BRL
2014-08-05,2.2598,2.287,2.2574,2.2815,BRL
2014-08-06,2.2815,2.2962,2.2684,2.273,BRL
2014-08-07,2.2739,2.2995,2.2699,2.2949,BRL
2014-08-08,2.2962,2.3077,2.2798,2.2805,BRL
2014-08-11,2.2821,2.2836,2.2656,2.275,BRL
2014-08-12,2.2755,2.2846,2.2718,2.2765,BRL
2014-08-13,2.2793,2.2882,2.2612,2.2795,BRL
2014-08-14,2.2815,2.2822,2.2642,2.2661,BRL
2014-08-15,2.266,2.2769,2.2569,2.2593,BRL
2014-08-18,2.2599,2.2646,2.2503,2.2575,BRL
2014-08-19,2.2579,2.2657,2.2465,2.2462,BRL
2014-08-20,2.2467,2.2642,2.2467,2.2617,BRL
2014-08-21,2.2626,2.2702,2.2515,2.268,BRL
2014-08-22,2.2692,2.2843,2.2663,2.277,BRL
2014-08-25,2.2778,2.2909,2.2745,2.2875,BRL
2014-08-26,2.2882,2.2893,2.2607,2.261,BRL
2014-08-27,2.2615,2.2662,2.2421,2.2466,BRL
2014-08-28,2.2468,2.2598,2.236,2.2405,BRL
2014-08-29,2.2398,2.2458,2.2329,2.2355,BRL
2014-09-01,2.2362,2.2478,2.2298,2.245,BRL
2014-09-02,2.2462,2.2571,2.2382,2.243,BRL
2014-09-03,2.2429,2.243,2.2259,2.2367,BRL
2014-09-04,2.237,2.247,2.2253,2.2426,BRL
2014-09-05,2.2434,2.2512,2.231,2.2403,BRL
2014-09-08,2.2438,2.2743,2.2396,2.2672,BRL
2014-09-09,2.2681,2.2928,2.268,2.286,BRL
2014-09-10,2.2842,2.3018,2.284,2.2883,BRL
2014-09-11,2.2903,2.2999,2.2819,2.2977,BRL
2014-09-12,2.2983,2.347,2.2977,2.339,BRL
2014-09-15,2.3393,2.3508,2.3286,2.3422,BRL
2014-09-16,2.3428,2.3434,2.3161,2.3317,BRL
2014-09-17,2.3325,2.3644,2.3238,2.3581,BRL
2014-09-18,2.3585,2.377,2.3524,2.3641,BRL
2014-09-19,2.3652,2.386,2.3514,2.3679,BRL
2014-09-22,2.3677,2.399,2.3629,2.3979,BRL
2014-09-23,2.3983,2.4145,2.3874,2.4113,BRL
2014-09-24,2.4118,2.4178,2.3807,2.3828,BRL
2014-09-25,2.3832,2.4333,2.3827,2.4277,BRL
2014-09-26,2.4281,2.4437,2.4089,2.4198,BRL
2014-09-29,2.42,2.4786,2.42,2.4466,BRL
2014-09-30,2.4465,2.4625,2.4427,2.4449,BRL
2014-10-01,2.4444,2.4886,2.4391,2.4805,BRL
2014-10-02,2.4812,2.4983,2.4696,2.4949,BRL
2014-10-03,2.4955,2.5076,2.4559,2.458,BRL
2014-10-06,2.4583,2.4583,2.3718,2.4236,BRL
2014-10-07,2.4265,2.4288,2.3854,2.3956,BRL
2014-10-08,2.3955,2.4316,2.3722,2.3765,BRL
2014-10-09,2.3772,2.4054,2.3561,2.398,BRL
2014-10-10,2.3989,2.4308,2.3981,2.4287,BRL
2014-10-13,2.4295,2.4295,2.3798,2.394,BRL
2014-10-14,2.3938,2.4071,2.3901,2.3995,BRL
2014-10-15,2.3994,2.4633,2.3994,2.458,BRL
2014-10-16,2.458,2.5064,2.4553,2.4715,BRL
2014-10-17,2.473,2.473,2.4228,2.4348,BRL
2014-10-20,2.4359,2.4688,2.4359,2.4646,BRL
2014-10-21,2.4652,2.5015,2.4621,2.4802,BRL
2014-10-22,2.481,2.4932,2.4658,2.486,BRL
2014-10-23,2.4873,2.5188,2.4866,2.4975,BRL
2014-10-24,2.4988,2.5014,2.4475,2.4733,BRL
2014-10-27,2.4739,2.5603,2.4739,2.5218,BRL
2014-10-28,2.5226,2.5226,2.4598,2.4606,BRL
2014-10-29,2.4614,2.4725,2.4242,2.4609,BRL
2014-10-30,2.4612,2.4612,2.393,2.4033,BRL
2014-10-31,2.4042,2.4792,2.3979,2.4779,BRL
2014-11-03,2.4784,2.5091,2.4536,2.4962,BRL
2014-11-04,2.4954,2.5332,2.4913,2.4959,BRL
2014-11-05,2.497,2.5291,2.497,2.5036,BRL
2014-11-06,2.5049,2.5748,2.5039,2.5692,BRL
2014-11-07,2.5697,2.5895,2.5491,2.558,BRL
2014-11-10,2.5588,2.5588,2.531,2.552,BRL
2014-11-11,2.5528,2.5715,2.5528,2.5565,BRL
2014-11-12,2.5575,2.5696,2.5348,2.5657,BRL
2014-11-13,2.5665,2.6093,2.5607,2.5887,BRL
2014-11-14,2.6012,2.6295,2.5924,2.6005,BRL
2014-11-17,2.6018,2.6195,2.5805,2.6077,BRL
2014-11-18,2.6081,2.6081,2.5819,2.582,BRL
2014-11-19,2.5825,2.5994,2.5652,2.5715,BRL
2014-11-20,2.572,2.5731,2.5717,2.5718,BRL
2014-11-21,2.5731,2.5731,2.5092,2.5152,BRL
2014-11-24,2.5153,2.5528,2.5014,2.5453,BRL
2014-11-25,2.5458,2.5524,2.5175,2.5296,BRL
2014-11-26,2.5304,2.5304,2.4953,2.5009,BRL
2014-11-27,2.5012,2.5332,2.4971,2.5302,BRL
2014-11-28,2.5304,2.5825,2.5304,2.5651,BRL
2014-12-01,2.5659,2.581,2.5437,2.5589,BRL
2014-12-02,2.56,2.58,2.5563,2.5669,BRL
2014-12-03,2.5682,2.5875,2.549,2.5515,BRL
2014-12-04,2.5525,2.5927,2.5525,2.5907,BRL
2014-12-05,2.5915,2.6103,2.5729,2.5892,BRL
2014-12-08,2.5895,2.618,2.5884,2.5996,BRL
2014-12-09,2.6004,2.6136,2.5846,2.5928,BRL
2014-12-10,2.593,2.6177,2.5858,2.615,BRL
2014-12-11,2.6163,2.6547,2.6116,2.6494,BRL
2014-12-12,2.6498,2.678,2.6455,2.6541,BRL
2014-12-15,2.6546,2.7005,2.6504,2.6952,BRL
2014-12-16,2.6955,2.7607,2.6833,2.7382,BRL
2014-12-17,2.7384,2.7497,2.6664,2.7145,BRL
2014-12-18,2.7154,2.7154,2.6447,2.6623,BRL
2014-12-19,2.6626,2.67,2.6397,2.6593,BRL
2014-12-22,2.6598,2.6671,2.6441,2.664,BRL
2014-12-23,2.6654,2.7097,2.6521,2.6937,BRL
2014-12-24,2.6946,2.6961,2.6946,2.695,BRL
2014-12-25,2.6956,2.6957,2.6956,2.6952,BRL
2014-12-26,2.6957,2.6975,2.6683,2.6675,BRL
2014-12-29,2.6685,2.7129,2.6675,2.7019,BRL
2014-12-30,2.7027,2.7049,2.6409,2.657,BRL
2014-12-31,2.6575,2.6575,2.6575,2.657,BRL
2015-01-01,2.6575,2.6575,2.6575,2.657,BRL
2015-01-02,2.6575,2.7084,2.6575,2.6931,BRL
2015-01-05,2.6941,2.731,2.6941,2.7059,BRL
2015-01-06,2.7064,2.7237,2.6916,2.6996,BRL
2015-01-07,2.7009,2.7093,2.6736,2.683,BRL
2015-01-08,2.6835,2.7027,2.6612,2.662,BRL
2015-01-09,2.663,2.6743,2.6266,2.6299,BRL
2015-01-12,2.6301,2.6748,2.6301,2.6733,BRL
2015-01-13,2.6735,2.6828,2.6273,2.6425,BRL
2015-01-14,2.643,2.6541,2.6035,2.6159,BRL
2015-01-15,2.6159,2.645,2.5948,2.641,BRL
2015-01-16,2.6422,2.6438,2.6145,2.6204,BRL
2015-01-19,2.621,2.6643,2.6187,2.6511,BRL
2015-01-20,2.6518,2.6525,2.6079,2.6133,BRL
2015-01-21,2.6143,2.6146,2.5856,2.6,BRL
2015-01-22,2.6005,2.6007,2.5494,2.5735,BRL
2015-01-23,2.5745,2.5986,2.5705,2.5785,BRL
2015-01-26,2.5797,2.6089,2.5797,2.5832,BRL
2015-01-27,2.5835,2.5987,2.5651,2.5722,BRL
2015-01-28,2.5725,2.591,2.566,2.5757,BRL
2015-01-29,2.5765,2.6175,2.5761,2.6027,BRL
2015-01-30,2.6035,2.6931,2.6031,2.6814,BRL
2015-02-02,2.6824,2.729,2.6658,2.7261,BRL
2015-02-03,2.7271,2.7282,2.6878,2.694,BRL
2015-02-04,2.6945,2.7486,2.6923,2.7416,BRL
2015-02-05,2.7418,2.7622,2.7222,2.7446,BRL
2015-02-06,2.7451,2.7847,2.7428,2.7815,BRL
2015-02-09,2.7825,2.7972,2.7645,2.7685,BRL
2015-02-10,2.7698,2.8396,2.7694,2.8338,BRL
2015-02-11,2.8343,2.8827,2.8341,2.8688,BRL
2015-02-12,2.8693,2.8789,2.8156,2.8205,BRL
2015-02-13,2.8208,2.8585,2.8152,2.8333,BRL
2015-02-16,2.8346,2.8346,2.8346,2.8333,BRL
2015-02-17,2.8346,2.8346,2.8292,2.829,BRL
2015-02-18,2.8296,2.8494,2.8278,2.8364,BRL
2015-02-19,2.838,2.87,2.838,2.8663,BRL
2015-02-20,2.8665,2.8856,2.854,2.867,BRL
2015-02-23,2.868,2.9042,2.8615,2.8785,BRL
2015-02-24,2.8788,2.8912,2.8261,2.8325,BRL
2015-02-25,2.8327,2.8859,2.8327,2.8745,BRL
2015-02-26,2.875,2.9085,2.841,2.908,BRL
2015-02-27,2.9085,2.9208,2.8386,2.838,BRL
2015-03-02,2.839,2.8979,2.839,2.896,BRL
2015-03-03,2.8965,2.9345,2.891,2.9303,BRL
2015-03-04,2.9311,3.0005,2.9311,2.9755,BRL
2015-03-05,2.9775,3.0224,2.9774,3.0024,BRL
2015-03-06,3.0035,3.0724,2.9829,3.0605,BRL
2015-03-09,3.0617,3.1331,3.0582,3.1215,BRL
2015-03-10,3.1233,3.1729,3.0889,3.1016,BRL
2015-03-11,3.1031,3.1406,3.0827,3.1251,BRL
2015-03-12,3.1255,3.1719,3.0758,3.1647,BRL
2015-03-13,3.1663,3.2808,3.1659,3.2479,BRL
2015-03-16,3.2487,3.2639,3.2064,3.2485,BRL
2015-03-17,3.2445,3.2838,3.2249,3.2392,BRL
2015-03-18,3.2396,3.2801,3.1893,3.2084,BRL
2015-03-19,3.2101,3.307,3.209,3.2915,BRL
2015-03-20,3.2921,3.3163,3.2013,3.2279,BRL
2015-03-23,3.2293,3.2308,3.13,3.1319,BRL
2015-03-24,3.1323,3.1725,3.0919,3.1394,BRL
2015-03-25,3.1398,3.2043,3.1157,3.2002,BRL
2015-03-26,3.2012,3.2244,3.1721,3.1822,BRL
2015-03-27,3.1825,3.2499,3.18,3.2488,BRL
2015-03-30,3.2496,3.2886,3.2074,3.2292,BRL
2015-03-31,3.2294,3.269,3.1656,3.1947,BRL
2015-04-01,3.1951,3.1951,3.1318,3.1647,BRL
2015-04-02,3.1661,3.1856,3.1174,3.1193,BRL
2015-04-03,3.1205,3.1213,3.1199,3.12,BRL
2015-04-06,3.121,3.1278,3.0819,3.1261,BRL
2015-04-07,3.1264,3.1482,3.1096,3.1275,BRL
